income_group,target_pop,hs_constraints,vaccine_doses,vaccine,max_coverage,age_groups_covered,age_groups_covered_d3,vacc_start,dt,repetition,seeding_cases,variant_fold_reduction,dose_3_fold_increase,vacc_per_week,ab_model_infection,period_s,t_period_l,t_d3,scenario,name,strategy
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,4,10,1,6,0.05,TRUE,250,365,180,24,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,5,10,1,6,0.05,TRUE,250,365,180,25,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,6,10,1,6,0.05,TRUE,250,365,180,26,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,7,10,1,6,0.05,TRUE,250,365,180,27,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,8,10,1,6,0.05,TRUE,250,365,180,28,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,9,10,1,6,0.05,TRUE,250,365,180,29,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,9,1/1/2021,0.5,10,10,1,6,0.05,TRUE,250,365,180,30,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,1,10,1,6,0.05,TRUE,250,365,180,31,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,2,10,1,6,0.05,TRUE,250,365,180,32,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,3,10,1,6,0.05,TRUE,250,365,180,33,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,4,10,1,6,0.05,TRUE,250,365,180,34,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,5,10,1,6,0.05,TRUE,250,365,180,35,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,6,10,1,6,0.05,TRUE,250,365,180,36,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,7,10,1,6,0.05,TRUE,250,365,180,37,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,8,10,1,6,0.05,TRUE,250,365,180,38,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,9,10,1,6,0.05,TRUE,250,365,180,39,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,13,1/1/2021,0.5,10,10,1,6,0.05,TRUE,250,365,180,40,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,1,10,1,6,0.05,TRUE,250,365,180,41,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,2,10,1,6,0.05,TRUE,250,365,180,42,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,3,10,1,6,0.05,TRUE,250,365,180,43,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,4,10,1,6,0.05,TRUE,250,365,180,44,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,5,10,1,6,0.05,TRUE,250,365,180,45,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,6,10,1,6,0.05,TRUE,250,365,180,46,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,7,10,1,6,0.05,TRUE,250,365,180,47,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,8,10,1,6,0.05,TRUE,250,365,180,48,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,9,10,1,6,0.05,TRUE,250,365,180,49,rq1_hic_abmodel_age,realistic
HIC,1000000,Present,3,Pfizer,0.9,15,15,1/1/2021,0.5,10,10,1,6,0.05,TRUE,250,365,180,50,rq1_hic_abmodel_age,realistic
